Date,Weekday,Open,High,Low,Close
1/20/2012,Friday,9150000,9150000,9150000,9150000
1/22/2012,Sunday,10100000,10100000,10100000,10100000
1/24/2012,Tuesday,8000000,8000000,8000000,8000000
1/25/2012,Wednesday,7800000,7800000,7800000,7800000
1/27/2012,Friday,7950000,7950000,7950000,7950000
1/28/2012,Saturday,8400000,8400000,8400000,8400000
1/29/2012,Sunday,8400000,8400000,8400000,8400000
1/30/2012,Monday,7850000,7850000,7850000,7850000
1/31/2012,Tuesday,7690000,7690000,7690000,7690000
2/1/2012,Wednesday,7550000,7550000,7550000,7550000
2/3/2012,Friday,8050000,8050000,8050000,8050000
2/4/2012,Saturday,8320000,8320000,8320000,8320000
2/5/2012,Sunday,8150000,8150000,8150000,8150000
2/6/2012,Monday,8190000,8190000,8190000,8190000
2/7/2012,Tuesday,8350000,8350000,8350000,8350000
2/8/2012,Wednesday,8280000,8280000,8280000,8280000
2/11/2012,Saturday,8230000,8230000,8230000,8230000
2/12/2012,Sunday,8150000,8150000,8150000,8150000
2/13/2012,Monday,8100000,8100000,8100000,8100000
2/14/2012,Tuesday,8240000,8240000,8240000,8240000
2/15/2012,Wednesday,8140000,8140000,8140000,8140000
2/17/2012,Friday,8140000,8140000,8140000,8140000
2/18/2012,Saturday,8120000,8120000,8120000,8120000
2/19/2012,Sunday,8160000,8160000,8160000,8160000
2/20/2012,Monday,8160000,8160000,8160000,8160000
2/21/2012,Tuesday,8080000,8080000,8080000,8080000
2/22/2012,Wednesday,8120000,8120000,8120000,8120000
2/24/2012,Friday,8250000,8250000,8250000,8250000
2/25/2012,Saturday,8100000,8100000,8100000,8100000
2/26/2012,Sunday,7750000,7750000,7750000,7750000
2/27/2012,Monday,8000000,8000000,8000000,8000000
2/28/2012,Tuesday,8100000,8100000,8100000,8100000
2/29/2012,Wednesday,8120000,8120000,8120000,8120000
3/2/2012,Friday,8100000,8100000,8100000,8100000
3/3/2012,Saturday,8010000,8010000,8010000,8010000
3/4/2012,Sunday,7980000,7980000,7980000,7980000
3/5/2012,Monday,7900000,7900000,7900000,7900000
3/6/2012,Tuesday,7850000,7850000,7850000,7850000
3/7/2012,Wednesday,7900000,7900000,7900000,7900000
3/9/2012,Friday,7750000,7750000,7750000,7750000
3/10/2012,Saturday,7620000,7620000,7620000,7620000
3/11/2012,Sunday,7750000,7750000,7750000,7750000
3/12/2012,Monday,7650000,7650000,7650000,7650000
3/13/2012,Tuesday,7450000,7450000,7450000,7450000
3/14/2012,Wednesday,7400000,7400000,7400000,7400000
3/16/2012,Friday,7760000,7760000,7760000,7760000
3/17/2012,Saturday,7650000,7650000,7650000,7650000
3/23/2012,Friday,7680000,7680000,7680000,7680000
3/24/2012,Saturday,7640000,7640000,7640000,7640000
3/25/2012,Sunday,7670000,7670000,7670000,7670000
3/26/2012,Monday,7800000,7800000,7800000,7800000
3/27/2012,Tuesday,7810000,7810000,7810000,7810000
3/28/2012,Wednesday,7790000,7790000,7790000,7790000
4/1/2012,Sunday,7740000,7740000,7740000,7740000
4/2/2012,Monday,7630000,7630000,7630000,7630000
4/3/2012,Tuesday,7440000,7440000,7440000,7440000
4/4/2012,Wednesday,7430000,7430000,7430000,7430000
4/6/2012,Friday,7470000,7470000,7470000,7470000
4/7/2012,Saturday,7450000,7450000,7450000,7450000
4/8/2012,Sunday,7290000,7290000,7290000,7290000
4/9/2012,Monday,7210000,7210000,7210000,7210000
4/10/2012,Tuesday,7450000,7450000,7450000,7450000
4/11/2012,Wednesday,7320000,7320000,7320000,7320000
4/13/2012,Friday,7260000,7260000,7260000,7260000
4/14/2012,Saturday,6650000,6650000,6650000,6650000
4/15/2012,Sunday,6830000,6830000,6830000,6830000
4/16/2012,Monday,7010000,7010000,7010000,7010000
4/17/2012,Tuesday,7070000,7070000,7070000,7070000
4/18/2012,Wednesday,7020000,7020000,7020000,7020000
4/20/2012,Friday,7000000,7000000,7000000,7000000
4/21/2012,Saturday,6980000,6980000,6980000,6980000
4/22/2012,Sunday,6890000,6890000,6890000,6890000
4/23/2012,Monday,6810000,6810000,6810000,6810000
4/25/2012,Wednesday,6820000,6820000,6820000,6820000
4/27/2012,Friday,6580000,6580000,6580000,6580000
4/28/2012,Saturday,6810000,6810000,6810000,6810000
4/29/2012,Sunday,6730000,6730000,6730000,6730000
4/30/2012,Monday,6700000,6700000,6700000,6700000
5/1/2012,Tuesday,6700000,6700000,6700000,6700000
5/2/2012,Wednesday,6685000,6685000,6685000,6685000
5/4/2012,Friday,6570000,6570000,6570000,6570000
5/5/2012,Saturday,6480000,6480000,6480000,6480000
5/6/2012,Sunday,6480000,6480000,6480000,6480000
5/7/2012,Monday,6460000,6460000,6460000,6460000
5/8/2012,Tuesday,6300000,6300000,6300000,6300000
5/9/2012,Wednesday,6110000,6110000,6110000,6110000
5/11/2012,Friday,6000000,6000000,6000000,6000000
5/12/2012,Saturday,6080000,6080000,6080000,6080000
5/13/2012,Sunday,6280000,6280000,6280000,6280000
5/14/2012,Monday,6400000,6400000,6400000,6400000
5/15/2012,Tuesday,6280000,6280000,6280000,6280000
5/16/2012,Wednesday,6420000,6420000,6420000,6420000
5/18/2012,Friday,6500000,6500000,6500000,6500000
5/19/2012,Saturday,6500000,6500000,6500000,6500000
5/20/2012,Sunday,6480000,6480000,6480000,6480000
5/21/2012,Monday,6350000,6350000,6350000,6350000
5/22/2012,Tuesday,6330000,6330000,6330000,6330000
5/23/2012,Wednesday,6650000,6650000,6650000,6650000
5/25/2012,Friday,6660000,6660000,6660000,6660000
5/26/2012,Saturday,6500000,6500000,6500000,6500000
5/27/2012,Sunday,6580000,6580000,6580000,6580000
5/28/2012,Monday,6640000,6640000,6640000,6640000
5/29/2012,Tuesday,6580000,6580000,6580000,6580000
5/30/2012,Wednesday,6600000,6600000,6600000,6600000
6/1/2012,Friday,6820000,6820000,6820000,6820000
6/4/2012,Monday,6690000,6690000,6690000,6690000
6/5/2012,Tuesday,6730000,6730000,6730000,6730000
6/6/2012,Wednesday,6800000,6800000,6800000,6800000
6/8/2012,Friday,6810000,6810000,6810000,6810000
6/9/2012,Saturday,6870000,6870000,6870000,6870000
6/10/2012,Sunday,6850000,6850000,6850000,6850000
6/11/2012,Monday,6765000,6765000,6765000,6765000
6/12/2012,Tuesday,6710000,6710000,6710000,6710000
6/13/2012,Wednesday,6765000,6765000,6765000,6765000
6/15/2012,Friday,6810000,6810000,6810000,6810000
6/16/2012,Saturday,6855000,6855000,6855000,6855000
6/18/2012,Monday,6885000,6885000,6885000,6885000
6/19/2012,Tuesday,6915000,6915000,6915000,6915000
6/20/2012,Wednesday,6885000,6885000,6885000,6885000
6/22/2012,Friday,6940000,6940000,6940000,6940000
6/23/2012,Saturday,7050000,7050000,7050000,7050000
6/24/2012,Sunday,7030000,7030000,7030000,7030000
6/25/2012,Monday,7190000,7190000,7190000,7190000
6/26/2012,Tuesday,7290000,7290000,7290000,7290000
6/27/2012,Wednesday,7760000,7760000,7760000,7760000
6/28/2012,Thursday,7700000,7700000,7700000,7700000
6/29/2012,Friday,7540000,7870000,7500000,7630000
6/30/2012,Saturday,7620000,7630000,7390000,7410000
7/1/2012,Sunday,7340000,7370000,7220000,7280000
7/2/2012,Monday,7285000,7550000,7285000,7530000
7/3/2012,Tuesday,7550000,7550000,7440000,7450000
7/6/2012,Friday,7300000,7310000,7230000,7290000
7/7/2012,Saturday,7150000,7200000,7120000,7120000
7/8/2012,Sunday,7040000,7120000,6990000,7100000
7/9/2012,Monday,7200000,7280000,7190000,7240000
7/10/2012,Tuesday,7150000,7170000,7110000,7110000
7/11/2012,Wednesday,7090000,7120000,7090000,7120000
7/13/2012,Friday,7220000,7220000,7130000,7130000
7/14/2012,Saturday,7080000,7095000,7050000,7050000
7/15/2012,Sunday,6990000,7100000,6990000,7100000
7/16/2012,Monday,7130000,7130000,7090000,7090000
7/17/2012,Tuesday,7040000,7080000,7040000,7080000
7/18/2012,Wednesday,7060000,7060000,7040000,7055000
7/20/2012,Friday,7040000,7040000,7010000,7020000
7/21/2012,Saturday,6990000,7010000,6960000,6960000
7/22/2012,Sunday,6930000,7010000,6930000,6990000
7/23/2012,Monday,7010000,7110000,7010000,7110000
7/24/2012,Tuesday,7120000,7180000,7120000,7180000
7/25/2012,Wednesday,7280000,7370000,7280000,7370000
7/27/2012,Friday,7390000,7440000,7380000,7380000
7/28/2012,Saturday,7320000,7340000,7230000,7280000
7/29/2012,Sunday,7300000,7380000,7300000,7350000
7/30/2012,Monday,7340000,7400000,7335000,7400000
7/31/2012,Tuesday,7390000,7490000,7390000,7430000
8/1/2012,Wednesday,7450000,7490000,7450000,7460000
8/3/2012,Friday,7420000,7430000,7380000,7390000
8/4/2012,Saturday,7360000,7510000,7360000,7490000
8/5/2012,Sunday,7660000,7800000,7630000,7680000
8/6/2012,Monday,7820000,7900000,7750000,7840000
8/7/2012,Tuesday,7810000,7820000,7630000,7630000
8/8/2012,Wednesday,7560000,7690000,7560000,7670000
8/10/2012,Friday,7640000,7880000,7640000,7840000
8/11/2012,Saturday,7910000,8000000,7840000,7920000
8/12/2012,Sunday,7870000,7910000,7860000,7890000
8/13/2012,Monday,7860000,7900000,7840000,7845000
8/14/2012,Tuesday,7830000,7830000,7740000,7770000
8/15/2012,Wednesday,7790000,7880000,7780000,7850000
8/17/2012,Friday,7870000,7870000,7820000,7860000
8/20/2012,Monday,7870000,7960000,7870000,7960000
8/21/2012,Tuesday,7985000,8050000,7970000,8050000
8/22/2012,Wednesday,8180000,8310000,8180000,8265000
8/24/2012,Friday,8350000,8520000,8350000,8430000
8/25/2012,Saturday,8420000,8430000,8340000,8340000
8/26/2012,Sunday,8330000,8390000,8300000,8380000
8/27/2012,Monday,8390000,8390000,8350000,8350000
8/28/2012,Tuesday,8360000,8360000,8360000,8360000
8/31/2012,Friday,8440000,8440000,8380000,8380000
9/1/2012,Saturday,8390000,8390000,8330000,8330000
9/2/2012,Sunday,8200000,8370000,8160000,8370000
9/3/2012,Monday,8440000,8500000,8400000,8400000
9/4/2012,Tuesday,8420000,8560000,8400000,8550000
9/5/2012,Wednesday,8700000,8700000,8620000,8630000
9/7/2012,Friday,8860000,9140000,8860000,9080000
9/8/2012,Saturday,9220000,9450000,9220000,9450000
9/9/2012,Sunday,9800000,9800000,9360000,9360000
9/10/2012,Monday,9240000,9290000,8750000,9290000
9/12/2012,Wednesday,8970000,9230000,8930000,9140000
9/14/2012,Friday,9230000,9550000,9220000,9420000
9/15/2012,Saturday,9450000,9500000,9400000,9420000
9/16/2012,Sunday,9660000,9690000,9520000,9540000
9/17/2012,Monday,9390000,9480000,9300000,9340000
9/18/2012,Tuesday,9320000,9500000,9300000,9490000
9/19/2012,Wednesday,9460000,9520000,9460000,9500000
9/21/2012,Friday,9660000,9700000,9550000,9700000
9/22/2012,Saturday,9680000,9830000,9660000,9780000
9/23/2012,Sunday,9700000,10130000,9690000,10110000
9/24/2012,Monday,10310000,10680000,10170000,10290000
9/25/2012,Tuesday,10520000,10630000,10380000,10490000
9/26/2012,Wednesday,10800000,10870000,10700000,10700000
9/28/2012,Friday,10940000,11480000,10940000,11320000
9/29/2012,Saturday,11700000,11710000,11400000,11670000
9/30/2012,Sunday,12550000,13450000,12540000,13450000
10/1/2012,Monday,14400000,14400000,12000000,13500000
10/9/2012,Tuesday,12700000,12850000,12550000,12800000
10/10/2012,Wednesday,12850000,12900000,12830000,12830000
10/12/2012,Friday,12880000,13100000,12880000,13100000
10/15/2012,Monday,14050000,14230000,14050000,14200000
10/16/2012,Tuesday,15150000,15150000,14950000,14980000
10/20/2012,Saturday,13800000,14050000,13800000,13860000
10/21/2012,Sunday,13850000,13850000,12940000,13200000
10/22/2012,Monday,12500000,12600000,12100000,12500000
10/23/2012,Tuesday,12800000,13400000,12800000,13000000
10/24/2012,Wednesday,13100000,13150000,13000000,13050000
10/26/2012,Friday,12800000,12850000,12600000,12730000
10/27/2012,Saturday,12700000,12950000,12500000,12950000
10/28/2012,Sunday,13150000,13200000,12980000,13050000
10/29/2012,Monday,12700000,12880000,12700000,12770000
10/30/2012,Tuesday,12620000,12730000,12520000,12670000
10/31/2012,Wednesday,12650000,12700000,12650000,12650000
11/3/2012,Saturday,12300000,12300000,11450000,11450000
11/4/2012,Sunday,11390000,12280000,11220000,11930000
11/5/2012,Monday,12200000,12600000,12200000,12450000
11/6/2012,Tuesday,12880000,12900000,12350000,12420000
11/7/2012,Wednesday,12250000,12250000,12170000,12170000
11/9/2012,Friday,12300000,12370000,12200000,12320000
11/10/2012,Saturday,12230000,12280000,12100000,12210000
11/11/2012,Sunday,12150000,12200000,12100000,12100000
11/12/2012,Monday,12000000,12000000,11600000,11600000
11/13/2012,Tuesday,11700000,11900000,11620000,11720000
11/14/2012,Wednesday,11630000,11630000,11630000,11630000
11/16/2012,Friday,11580000,11650000,11300000,11300000
11/17/2012,Saturday,11180000,11180000,10920000,11080000
11/18/2012,Sunday,11160000,11160000,10930000,10940000
11/19/2012,Monday,10700000,10980000,10490000,10770000
11/20/2012,Tuesday,10820000,11700000,10820000,11280000
11/21/2012,Wednesday,11550000,11550000,11500000,11550000
11/25/2012,Sunday,11700000,11700000,11570000,11600000
11/26/2012,Monday,11350000,11500000,11300000,11430000
11/27/2012,Tuesday,11500000,11600000,11400000,11410000
11/28/2012,Wednesday,11440000,11530000,11430000,11510000
11/30/2012,Friday,11750000,12000000,11750000,11950000
12/1/2012,Saturday,11850000,11860000,11770000,11770000
12/2/2012,Sunday,11830000,11840000,11790000,11820000
12/3/2012,Monday,11780000,11800000,11720000,11720000
12/4/2012,Tuesday,11800000,11930000,11800000,11930000
12/5/2012,Wednesday,12100000,12100000,12010000,12020000
12/7/2012,Friday,12080000,12080000,11780000,11800000
12/8/2012,Saturday,11700000,11870000,11670000,11850000
12/9/2012,Sunday,11810000,12050000,11810000,12050000
12/10/2012,Monday,12040000,12060000,11940000,11980000
12/11/2012,Tuesday,12020000,12140000,12010000,12140000
12/12/2012,Wednesday,12050000,12130000,12010000,12080000
12/14/2012,Friday,11920000,12000000,11880000,11900000
12/15/2012,Saturday,11960000,11960000,11930000,11950000
12/16/2012,Sunday,11990000,12050000,11970000,12050000
12/17/2012,Monday,12130000,12500000,12130000,12500000
12/18/2012,Tuesday,12400000,12400000,12190000,12200000
12/19/2012,Wednesday,12210000,12310000,12210000,12290000
12/21/2012,Friday,12380000,12440000,12330000,12430000
12/22/2012,Saturday,12500000,12830000,12490000,12830000
12/23/2012,Sunday,13100000,13650000,13000000,13460000
12/24/2012,Monday,13590000,13600000,12930000,12930000
12/25/2012,Tuesday,12780000,12850000,12780000,12800000
12/26/2012,Wednesday,12850000,12880000,12830000,12870000
12/28/2012,Friday,12600000,12600000,12460000,12460000
12/29/2012,Saturday,12300000,12600000,12250000,12600000
12/30/2012,Sunday,12820000,12850000,12670000,12700000
12/31/2012,Monday,12690000,12710000,12650000,12700000
1/1/2013,Tuesday,12880000,12900000,12800000,12900000
1/4/2013,Friday,12760000,12760000,12760000,12760000
1/5/2013,Saturday,12770000,12770000,12720000,12750000
1/6/2013,Sunday,12760000,12780000,12720000,12740000
1/7/2013,Monday,12670000,12900000,12670000,12900000
1/8/2013,Tuesday,13030000,13050000,12890000,12920000
1/9/2013,Wednesday,12950000,12980000,12930000,12970000
1/12/2013,Saturday,13020000,13050000,12970000,12980000
1/13/2013,Sunday,13000000,13040000,12990000,13040000
1/14/2013,Monday,13030000,13280000,13030000,13270000
1/15/2013,Tuesday,13250000,13250000,13170000,13200000
1/16/2013,Wednesday,13180000,13200000,13180000,13190000
1/18/2013,Friday,13280000,13600000,13280000,13500000
1/19/2013,Saturday,13620000,13950000,13600000,13860000
1/20/2013,Sunday,14100000,14350000,14070000,14290000
1/21/2013,Monday,14600000,14600000,14100000,14340000
1/22/2013,Tuesday,14220000,14290000,14150000,14180000
1/23/2013,Wednesday,14000000,14030000,13900000,13920000
1/25/2013,Friday,13970000,14350000,13950000,14340000
1/26/2013,Saturday,14580000,14730000,14470000,14470000
1/27/2013,Sunday,14620000,14680000,14550000,14670000
1/29/2013,Tuesday,14700000,15000000,14700000,14980000
1/30/2013,Wednesday,15250000,15600000,15250000,15600000
2/1/2013,Friday,15620000,15620000,14850000,15300000
2/2/2013,Saturday,15100000,15300000,14900000,15300000
2/3/2013,Sunday,15270000,15520000,15180000,15450000
2/4/2013,Monday,15650000,15690000,14900000,14900000
2/5/2013,Tuesday,14700000,14800000,14130000,14730000
2/6/2013,Wednesday,14980000,15330000,14700000,14900000
2/8/2013,Friday,14830000,14970000,14830000,14900000
2/10/2013,Sunday,14800000,14800000,14300000,14350000
2/11/2013,Monday,14550000,14570000,14100000,14100000
2/12/2013,Tuesday,13700000,14250000,13600000,14150000
2/13/2013,Wednesday,14400000,14570000,14400000,14550000
2/15/2013,Friday,14300000,14430000,14160000,14370000
2/16/2013,Saturday,14350000,14380000,14110000,14110000
2/17/2013,Sunday,14150000,14330000,14130000,14260000
2/18/2013,Monday,14450000,14490000,14290000,14290000
2/19/2013,Tuesday,14220000,14250000,14050000,14130000
2/20/2013,Wednesday,13880000,13980000,13880000,13980000
2/22/2013,Friday,14170000,14200000,13970000,13980000
2/23/2013,Saturday,14020000,14090000,13930000,14080000
2/24/2013,Sunday,14250000,14450000,14250000,14420000
2/25/2013,Monday,14590000,14950000,14570000,14900000
2/26/2013,Tuesday,15000000,15000000,14450000,14620000
2/27/2013,Wednesday,14450000,14560000,14440000,14450000
3/1/2013,Friday,14350000,14360000,13950000,13950000
3/2/2013,Saturday,13800000,13900000,13580000,13800000
3/3/2013,Sunday,13300000,13300000,12800000,13160000
3/4/2013,Monday,13360000,13750000,13250000,13620000
3/5/2013,Tuesday,13850000,14210000,13780000,14180000
3/6/2013,Wednesday,14350000,14350000,13950000,14050000
3/8/2013,Friday,13900000,13940000,13700000,13730000
3/9/2013,Saturday,13540000,13830000,13540000,13820000
3/10/2013,Sunday,13930000,14050000,13770000,13850000
3/11/2013,Monday,13820000,13840000,13740000,13770000
3/12/2013,Tuesday,13600000,13780000,13560000,13710000
3/13/2013,Wednesday,13560000,13600000,13440000,13440000
3/15/2013,Friday,13340000,13350000,12950000,13050000
3/16/2013,Saturday,13180000,13600000,13180000,13460000
3/17/2013,Sunday,13510000,13530000,13370000,13520000
3/26/2013,Tuesday,13700000,13700000,13700000,13700000
3/27/2013,Wednesday,13750000,13800000,13750000,13800000
3/29/2013,Friday,13750000,13750000,13650000,13650000
3/30/2013,Saturday,13580000,13580000,13530000,13550000
4/2/2013,Tuesday,13390000,13530000,13390000,13530000
4/3/2013,Wednesday,13470000,13470000,13450000,13460000
4/5/2013,Friday,13920000,13960000,13750000,13750000
4/6/2013,Saturday,14350000,14410000,14170000,14410000
4/7/2013,Sunday,14350000,14350000,14070000,14070000
4/8/2013,Monday,14180000,14270000,14140000,14170000
4/9/2013,Tuesday,14180000,14220000,14000000,14000000
4/10/2013,Wednesday,13890000,13900000,13820000,13900000
4/12/2013,Friday,13320000,13550000,13320000,13550000
4/14/2013,Sunday,13380000,13390000,13100000,13100000
4/15/2013,Monday,13120000,13180000,13070000,13160000
4/16/2013,Tuesday,13110000,13140000,13080000,13140000
4/17/2013,Wednesday,13120000,13130000,13090000,13110000
4/19/2013,Friday,13140000,13150000,12920000,12950000
4/20/2013,Saturday,13000000,13170000,12960000,13130000
4/21/2013,Sunday,13260000,13500000,13220000,13390000
4/22/2013,Monday,13310000,13400000,13260000,13330000
4/23/2013,Tuesday,13510000,13720000,13480000,13710000
4/24/2013,Wednesday,13780000,13850000,13690000,13750000
4/26/2013,Friday,13650000,13670000,13500000,13550000
4/27/2013,Saturday,13530000,13690000,13450000,13620000
4/28/2013,Sunday,13700000,13780000,13640000,13680000
4/29/2013,Monday,13650000,13680000,13560000,13580000
4/30/2013,Tuesday,13570000,13570000,13450000,13450000
5/1/2013,Wednesday,13430000,13470000,13370000,13460000
5/3/2013,Friday,13450000,13470000,13420000,13425000
5/4/2013,Saturday,13480000,13580000,13450000,13580000
5/5/2013,Sunday,13540000,13540000,13430000,13440000
5/6/2013,Monday,13350000,13370000,13290000,13290000
5/7/2013,Tuesday,13300000,13300000,13030000,13150000
5/8/2013,Wednesday,13180000,13180000,13120000,13140000
5/10/2013,Friday,13030000,13110000,12820000,12820000
5/11/2013,Saturday,12870000,13020000,12870000,13000000
5/12/2013,Sunday,12930000,13040000,12930000,12975000
5/13/2013,Monday,13110000,13150000,13000000,13040000
5/14/2013,Tuesday,12910000,12940000,12830000,12830000
5/15/2013,Wednesday,12840000,12850000,12720000,12780000
5/17/2013,Friday,12630000,12630000,12440000,12470000
